ID,Collection,Groups,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55
ISEM-Algerie-O2.fem-ov-R,ISEM,Modern_Sheep,1.037762,1.290072,1.211088,1.047635,1.991055,1.326273,2.039323,1.091515,2.738112,1.419518,2.875237,1.18476,3.12645,1.421712,1.150753,1.375638,1.253871,1.466689,1.359183,1.55774,1.474368,1.632336,1.607105,1.664149,1.742036,1.652082,1.84296,1.559934,1.931817,1.454622,2.057972,1.406354,2.141344,1.472174,2.223619,1.537994,2.306991,1.603814,2.398042,1.650985,2.50116,1.630142,2.58892,1.572001,2.661322,1.495211,2.749082,1.472174,2.777604,1.520442,2.829163,1.54677,2.887304,1.556643,2.943251,1.54677,2.997004,1.523733,3.046369,1.49192,3.097928,1.465592,3.081473,1.409645,3.044175,1.397578,3.011265,1.375638,2.978355,1.352601,2.953124,1.322982,2.934475,1.287878,2.915826,1.252774,2.894983,1.218767,2.83026,1.090418,2.745791,1.066284,2.641576,1.072866,2.539555,1.08603,2.439728,1.114552,2.335513,1.126619,2.231298,1.128813,2.131471,1.114552,2.063457,1.005949,1.958145,0.994979,1.857221,1.044344,1.745327,1.027889,1.633433,1.02021,1.528121,1.061896,1.419518,1.097,1.30543,1.109067
ISEM-Algerie-O2.fem-ov-R2705,ISEM,Modern_Sheep,0.355914,0.957177,0.287469,0.188487,1.155141,0.521235,1.435239,0.295893,2.106,0.654966,2.303964,0.418041,3.014739,0.742365,0.474903,0.942435,0.597051,1.027728,0.731835,1.091961,0.879255,1.117233,1.011933,1.058265,1.110915,0.948753,1.140399,0.802386,1.13724,0.653913,1.224639,0.668655,1.300455,0.824499,1.407861,0.961389,1.539486,1.073007,1.694277,1.145664,1.856439,1.093014,1.95858,0.954018,2.039661,0.801333,2.149173,0.781326,2.230254,0.888732,2.328183,0.97929,2.45349,1.027728,2.587221,1.017198,2.708316,0.963495,2.804139,0.867672,2.931552,0.846612,2.977884,0.658125,2.896803,0.623376,2.807298,0.599157,2.718846,0.56862,2.629341,0.542295,2.539836,0.514917,2.458755,0.470691,2.388204,0.415935,2.220777,0.36855,2.123901,0.344331,2.025972,0.324324,1.928043,0.303264,1.829061,0.283257,1.730079,0.27378,1.630044,0.272727,1.530009,0.28431,1.302561,0.261144,1.165671,0.248508,1.029834,0.229554,0.900315,0.18954,0.762372,0.182169,0.626535,0.196911,0.513864,0.274833,0.390663,0.266409
ISEM-ProvxAlpine-1-cp-L,ISEM,Modern_Goat,1.02455,1.491216,1.002076,0.995466,1.81114,1.261188,1.833614,1.045702,2.622848,1.303492,2.712744,1.168648,3.208494,1.332576,1.144852,1.511046,1.241358,1.600942,1.345796,1.67894,1.463454,1.73182,1.587722,1.701414,1.689516,1.618128,1.749006,1.504436,1.768836,1.37488,1.862698,1.40793,1.939374,1.541452,2.043812,1.655144,2.170724,1.742396,2.318788,1.776768,2.462886,1.729176,2.53163,1.594332,2.569968,1.444946,2.674406,1.376202,2.735218,1.442302,2.811894,1.489894,2.86213,1.55996,2.946738,1.57318,3.024736,1.529554,3.092158,1.471386,3.149004,1.40132,3.170156,1.271764,3.11992,1.221528,3.097446,1.155428,3.036634,1.140886,2.990364,1.195088,2.920298,1.199054,2.850232,1.1898,2.780166,1.188478,2.662508,1.07082,2.614916,0.97167,2.499902,0.972992,2.387532,0.94523,2.272518,0.922756,2.156182,0.930688,2.054388,0.98489,1.94995,1.036448,1.756938,0.969026,1.702736,0.893672,1.600942,0.937298,1.492538,0.902926,1.38149,0.89235,1.281018,0.94523,1.197732,1.021906,1.09065,1.060244
ISEM-ProvxAlpine-10-cp-R,ISEM,Modern_Goat,1.624248,1.576476,1.606997,1.133258,2.324904,1.312403,2.387273,1.10141,3.056081,1.382734,3.207359,1.188992,3.694368,1.511453,1.734389,1.608324,1.832587,1.676001,1.92415,1.752967,2.039599,1.782161,2.151067,1.741024,2.210782,1.637518,2.261208,1.530031,2.28244,1.411928,2.360733,1.451738,2.420448,1.577803,2.518646,1.682636,2.623479,1.776853,2.758833,1.814009,2.882244,1.752967,2.956556,1.633537,2.969826,1.490221,3.090583,1.468989,3.141009,1.547282,3.212667,1.606997,3.286979,1.662731,3.374561,1.690598,3.464797,1.670693,3.544417,1.624248,3.62271,1.572495,3.666501,1.442449,3.618729,1.392023,3.56963,1.344251,3.532474,1.285863,3.474086,1.248707,3.406409,1.238091,3.337405,1.231456,3.269728,1.216859,3.121104,1.129277,3.036176,1.08814,2.941959,1.100083,2.849069,1.080178,2.757506,1.053638,2.661962,1.047003,2.573053,1.080178,2.480163,1.104064,2.298364,1.081505,2.221398,1.023117,2.127181,1.027098,2.03031,1.023117,1.934766,1.028425,1.851165,1.07487,1.779507,1.138566,1.691925,1.175722
ISEM-ProvxAlpine-11-cp-L,ISEM,Modern_Goat,1.0013,1.20745,0.96596,0.679706,1.770534,0.911772,1.817654,0.682062,2.516208,0.988342,2.652856,0.722114,3.266594,0.856406,1.10732,1.162686,1.218052,1.21923,1.321716,1.28991,1.433626,1.344098,1.556138,1.344098,1.648022,1.261638,1.710456,1.153262,1.742262,1.033106,1.836502,1.023682,1.915428,1.12499,2.007312,1.214518,2.11451,1.285198,2.231132,1.339386,2.353644,1.318182,2.445528,1.232188,2.492648,1.11321,2.598668,1.049598,2.677594,1.117922,2.77419,1.153262,2.875498,1.180356,2.973272,1.149728,3.038062,1.067268,3.09814,0.981274,3.181778,0.922374,3.212406,0.810464,3.141726,0.797506,3.06869,0.799862,3.005078,0.77159,2.936754,0.74803,2.864896,0.746852,2.793038,0.752742,2.722358,0.744496,2.57982,0.650256,2.49147,0.619628,2.399586,0.654968,2.301812,0.669104,2.205216,0.650256,2.107442,0.64201,2.013202,0.672638,1.917784,0.698554,1.73166,0.626696,1.630352,0.62434,1.527866,0.62434,1.424202,0.609026,1.329962,0.652612,1.243968,0.713868,1.150906,0.763344,1.050776,0.743318
ISEM-ProvxAlpine-12-cp-L,ISEM,Modern_Goat,0.75522,1.085552,0.774868,0.505936,1.555876,0.858372,1.581664,0.647156,2.319692,0.995908,2.62792,0.653296,3.128944,0.851004,0.863284,1.079412,0.960296,1.17274,1.059764,1.263612,1.180108,1.3201,1.311504,1.30782,1.419568,1.226772,1.490792,1.115024,1.521492,0.983628,1.609908,0.975032,1.673764,1.09292,1.752356,1.202212,1.862876,1.279576,1.981992,1.343432,2.109704,1.33238,2.215312,1.251332,2.266888,1.127304,2.378636,1.085552,2.478104,1.1359,2.586168,1.159232,2.696688,1.159232,2.802296,1.140812,2.872292,1.054852,2.94106,0.968892,3.034388,0.90872,3.097016,0.793288,3.038072,0.777324,2.974216,0.771184,2.915272,0.74908,2.862468,0.711012,2.81212,0.671716,2.755632,0.649612,2.693004,0.665576,2.516172,0.602948,2.401968,0.621368,2.282852,0.627508,2.166192,0.598036,2.051988,0.5526,1.932872,0.563652,1.81744,0.606632,1.70078,0.6447,1.573068,0.542776,1.482196,0.513304,1.372904,0.535408,1.26484,0.514532,1.159232,0.547688,1.058536,0.598036,0.948016,0.612772,0.842408,0.590668
ISEM-ProvxAlpine-13-cp-L,ISEM,Modern_Goat,0.852872,1.251036,0.915306,0.673816,1.744618,1.123812,1.792916,0.90706,2.525632,1.304046,2.705866,1.01308,3.223008,1.206272,0.980096,1.255748,1.08965,1.327606,1.18978,1.414778,1.299334,1.485458,1.427736,1.50784,1.552604,1.463076,1.63742,1.36648,1.697498,1.24868,1.79056,1.251036,1.865952,1.361768,1.954302,1.463076,2.052076,1.556138,2.172232,1.615038,2.30299,1.612682,2.410188,1.533756,2.45024,1.408888,2.577464,1.394752,2.663458,1.451296,2.755342,1.497238,2.85076,1.526688,2.924974,1.461898,2.979162,1.374726,3.049842,1.300512,3.144082,1.263994,3.16293,1.190958,3.099318,1.186246,3.038062,1.17211,2.985052,1.137948,2.937932,1.096718,2.877854,1.07787,2.81542,1.067268,2.75652,1.047242,2.628118,0.937688,2.535056,0.903526,2.427858,0.938866,2.32066,0.91295,2.215818,0.876432,2.103908,0.892924,1.997888,0.931798,1.885978,0.945934,1.810586,0.768056,1.691608,0.80693,1.559672,0.80693,1.435982,0.752742,1.311114,0.808108,1.18389,0.863474,1.049598,0.879966,0.945934,0.797506
ISEM-ProvxAlpine-14-cp-R,ISEM,Modern_Goat,1.053078,1.324272,0.995552,0.803016,1.799742,1.00964,1.80209,0.767796,2.585148,1.031946,2.699026,0.783058,3.36938,0.901632,1.164608,1.277312,1.265572,1.3501,1.372406,1.417018,1.49098,1.45576,1.611902,1.446368,1.701126,1.360666,1.752782,1.247962,1.776262,1.124692,1.88427,1.105908,1.964102,1.21509,2.065066,1.30314,2.176596,1.37945,2.303388,1.425236,2.431354,1.39119,2.522926,1.294922,2.561668,1.165782,2.669676,1.108256,2.75303,1.181044,2.85869,1.222134,2.967872,1.245614,3.06414,1.195132,3.132232,1.104734,3.22263,1.036642,3.323594,0.990856,3.31068,0.855846,3.232022,0.86289,3.153364,0.860542,3.079402,0.83354,3.004266,0.81593,2.925608,0.825322,2.84695,0.820626,2.769466,0.807712,2.614498,0.717314,2.528796,0.697356,2.429006,0.737272,2.323346,0.761926,2.221208,0.734924,2.115548,0.740794,2.011062,0.767796,1.904228,0.784232,1.71404,0.718488,1.617772,0.741968,1.516808,0.747838,1.418192,0.730228,1.341882,0.795972,1.259702,0.854672,1.165782,0.89224,1.067166,0.871108
ISEM-ProvxAlpine-2-cp-L,ISEM,Modern_Goat,1.308875,1.4999,1.3584,1.187185,2.15363,1.42632,2.225795,1.232465,2.95452,1.63857,3.094605,1.48292,3.666265,1.815445,1.42066,1.60178,1.51688,1.707905,1.61027,1.818275,1.724885,1.903175,1.866385,1.8961,1.968265,1.79988,2.05458,1.68385,2.092785,1.54801,2.189005,1.577725,2.248435,1.719225,2.330505,1.85082,2.429555,1.96968,2.56398,2.039015,2.71397,2.01213,2.80453,1.89044,2.8583,1.74611,2.987065,1.739035,3.038005,1.82818,3.11583,1.89893,3.202145,1.95836,3.30261,1.979585,3.405905,1.962605,3.50354,1.9244,3.60259,1.889025,3.63655,1.747525,3.561555,1.724885,3.496465,1.68102,3.44411,1.62442,3.391755,1.566405,3.32242,1.53386,3.24601,1.52254,3.168185,1.50839,3.02527,1.39519,2.967255,1.303215,2.86396,1.289065,2.755005,1.289065,2.64888,1.263595,2.545585,1.240955,2.43663,1.25652,2.327675,1.25935,2.13665,1.18294,2.05741,1.113605,1.954115,1.116435,1.85365,1.150395,1.753185,1.12351,1.65838,1.170205,1.563575,1.21407,1.458865,1.22256
ISEM-ProvxAlpine-3-cp-R,ISEM,Modern_Goat,1.392792,1.855284,1.323684,1.297104,2.050647,1.52835,2.094504,1.30242,2.953038,1.54164,3.080622,1.351593,3.687975,1.473861,1.508415,1.885851,1.604103,1.958946,1.70112,2.026725,1.819401,2.040015,1.91376,1.973565,1.970907,1.867245,2.021409,1.758267,2.029383,1.641315,2.133045,1.658592,2.223417,1.786176,2.341698,1.893825,2.463966,1.996158,2.614143,2.021409,2.752359,1.949643,2.808177,1.806111,2.846718,1.650618,3.027462,1.633341,3.107202,1.718397,3.205548,1.78086,3.315855,1.822059,3.431478,1.815414,3.536469,1.764912,3.612222,1.678527,3.677343,1.580181,3.649434,1.42203,3.578997,1.42203,3.50856,1.431333,3.436794,1.420701,3.365028,1.410069,3.291933,1.402095,3.220167,1.392792,3.14973,1.379502,2.984934,1.279827,2.88393,1.224009,2.768307,1.243944,2.652684,1.214706,2.539719,1.18281,2.426754,1.201416,2.320434,1.253247,2.210127,1.294446,2.008119,1.28913,1.929708,1.238628,1.839336,1.216035,1.747635,1.200087,1.654605,1.201416,1.572207,1.242615,1.495125,1.295775,1.410069,1.330329
ISEM-ProvxAlpine-4-cp-R,ISEM,Modern_Goat,1.155236,1.474712,1.079748,0.947644,1.756444,1.161976,1.9209,0.962472,2.58142,1.326432,2.753964,1.046048,3.338996,1.187588,1.261728,1.513804,1.346652,1.587944,1.441012,1.648604,1.554244,1.643212,1.645908,1.582552,1.697132,1.480104,1.73892,1.373612,1.742964,1.263076,1.829236,1.292732,1.899332,1.431576,1.984256,1.562332,2.0894,1.67826,2.222852,1.749704,2.373828,1.710612,2.48032,1.606816,2.522108,1.45584,2.638036,1.427532,2.728352,1.505716,2.832148,1.562332,2.948076,1.586596,3.05996,1.560984,3.150276,1.484148,3.219024,1.387092,3.291816,1.292732,3.294512,1.126928,3.232504,1.09862,3.165104,1.08514,3.099052,1.067616,3.031652,1.052788,2.962904,1.048744,2.894156,1.054136,2.825408,1.056832,2.666344,1.000216,2.577376,0.962472,2.483016,0.969212,2.387308,0.958428,2.295644,0.928772,2.199936,0.922032,2.106924,0.944948,2.013912,0.967864,1.822496,0.95034,1.73218,0.913944,1.64456,0.873504,1.547504,0.865416,1.450448,0.861372,1.358784,0.88968,1.271164,0.932816,1.176804,0.939556
ISEM-ProvxAlpine-5-cp-L,ISEM,Modern_Goat,1.043703,0.955099,1.097126,0.519897,1.841139,0.852162,1.934955,0.598077,2.590364,0.994189,2.761057,0.76877,3.428193,1.106247,1.155761,1.047612,1.258698,1.137519,1.345999,1.244365,1.461966,1.313424,1.597478,1.308212,1.699112,1.220911,1.77208,1.104944,1.802049,0.973341,1.885441,1.004613,1.931046,1.157064,2.011832,1.296485,2.127799,1.408543,2.276341,1.456754,2.42358,1.396816,2.529123,1.287364,2.52782,1.125792,2.615121,1.116671,2.677665,1.220911,2.774087,1.300394,2.875721,1.366847,2.9969,1.351211,3.11417,1.306909,3.224925,1.249577,3.330468,1.184427,3.425587,1.018946,3.353922,0.966826,3.27053,0.932948,3.191047,0.888646,3.111564,0.844344,3.026869,0.811769,2.935659,0.80786,2.845752,0.798739,2.681574,0.712741,2.613818,0.639773,2.51479,0.639773,2.42358,0.596774,2.33237,0.555078,2.233342,0.543351,2.134314,0.561593,2.037892,0.590259,1.835927,0.565502,1.773383,0.483413,1.68087,0.452141,1.57663,0.448232,1.474996,0.435202,1.378574,0.458656,1.28997,0.513382,1.192245,0.543351
ISEM-ProvxAlpine-6-cp-L,ISEM,Modern_Goat,0.67132,1.066366,0.673902,0.420866,1.447211,0.781055,1.498851,0.511236,2.250213,0.899827,2.405133,0.691976,3.050633,0.924356,0.796547,1.041837,0.9037,1.116715,0.999234,1.212249,1.111551,1.276799,1.23936,1.247106,1.320693,1.141244,1.389116,1.025054,1.400735,0.892081,1.511761,0.923065,1.565983,1.067657,1.662808,1.189011,1.769961,1.300037,1.909389,1.351677,2.05269,1.305201,2.136605,1.178683,2.177917,1.028927,2.301853,1.000525,2.36253,1.09735,2.455482,1.159318,2.571672,1.154154,2.687862,1.14899,2.804052,1.142535,2.882803,1.059911,2.984792,1.00698,3.014485,0.85206,2.937025,0.849478,2.860856,0.833986,2.793724,0.788801,2.716264,0.769436,2.636222,0.756526,2.557471,0.738452,2.47872,0.719087,2.328964,0.615807,2.247631,0.559003,2.137896,0.562876,2.030743,0.543511,1.931336,0.498326,1.824183,0.50349,1.718321,0.530601,1.608586,0.526728,1.418809,0.449268,1.323275,0.42603,1.223868,0.442813,1.125752,0.420866,1.025054,0.428612,0.933393,0.471215,0.841732,0.513818,0.743616,0.489289
ISEM-ProvxAlpine-7-cp-L,ISEM,Modern_Goat,1.245571,1.554023,1.178914,0.961952,1.80366,1.25472,1.905606,1.011618,2.634912,1.415481,2.79698,1.109643,3.394279,1.312228,1.340982,1.597154,1.418095,1.678188,1.509585,1.73831,1.619373,1.737003,1.708249,1.675574,1.757915,1.576242,1.787976,1.469068,1.789283,1.357973,1.875545,1.402411,1.931746,1.556637,2.024543,1.691258,2.127796,1.818037,2.275487,1.880773,2.432327,1.844177,2.539501,1.726547,2.573483,1.564479,2.674122,1.530497,2.765612,1.606303,2.872786,1.65989,2.986495,1.687337,3.104125,1.674267,3.200843,1.611531,3.263579,1.510892,3.331543,1.412867,3.381209,1.232501,3.330236,1.172379,3.263579,1.13709,3.185159,1.120099,3.108046,1.096573,3.029626,1.08481,2.951206,1.103108,2.872786,1.114871,2.698955,1.080889,2.602237,1.048214,2.500291,1.039065,2.402266,1.007697,2.306855,0.968487,2.204909,0.958031,2.106884,0.990706,2.007552,1.018153,1.823265,0.992013,1.748766,0.956724,1.670346,0.934505,1.588005,0.920128,1.505664,0.916207,1.423323,0.924049,1.342289,0.943654,1.263869,0.969794
ISEM-ProvxAlpine-8-cp-R,ISEM,Modern_Goat,1.002375,1.14696,0.99873,0.844425,1.762965,1.00359,1.78362,0.805545,2.547855,1.08864,2.652345,0.90396,3.257415,1.15911,1.111725,1.22958,1.215,1.323135,1.30977,1.425195,1.427625,1.495665,1.558845,1.481085,1.64754,1.379025,1.714365,1.257525,1.743525,1.123875,1.828575,1.133595,1.89783,1.2636,1.99503,1.37781,2.110455,1.47015,2.244105,1.532115,2.377755,1.476225,2.44215,1.349865,2.470095,1.20285,2.60253,1.172475,2.67057,1.235655,2.75319,1.28304,2.83824,1.32678,2.929365,1.332855,3.01563,1.29519,3.09825,1.24659,3.186945,1.213785,3.208815,1.09836,3.138345,1.065555,3.06909,1.03518,3.007125,0.98901,2.946375,0.941625,2.871045,0.93798,2.7945,0.94284,2.717955,0.931905,2.58066,0.81648,2.504115,0.749655,2.41056,0.79218,2.307285,0.807975,2.20158,0.803115,2.09709,0.805545,1.9926,0.8262,1.886895,0.83106,1.699785,0.766665,1.619595,0.713205,1.53333,0.742365,1.44585,0.778815,1.35108,0.795825,1.27089,0.844425,1.179765,0.87237,1.084995,0.86751
ISEM-ProvxAlpine-9-cp-R,ISEM,Modern_Goat,1.069861,1.254643,1.012284,0.619957,1.796938,0.901147,1.837108,0.634686,2.621762,0.945334,2.742272,0.717704,3.382314,0.878384,1.187693,1.227863,1.297491,1.297491,1.399255,1.380509,1.523782,1.413984,1.644292,1.375153,1.712581,1.266694,1.764802,1.144845,1.770158,1.016301,1.883973,1.028352,1.952262,1.170286,2.052687,1.293474,2.177214,1.393899,2.325843,1.427374,2.462421,1.351051,2.550795,1.226524,2.549456,1.068522,2.663271,1.051115,2.743611,1.139489,2.844036,1.202422,2.956512,1.24527,3.073005,1.223846,3.168074,1.152879,3.229668,1.048437,3.32072,0.972114,3.351517,0.808756,3.276533,0.810095,3.201549,0.811434,3.126565,0.785993,3.048903,0.772603,2.969902,0.765908,2.890901,0.756535,2.813239,0.741806,2.661932,0.658788,2.572219,0.605228,2.467777,0.622635,2.363335,0.64272,2.258893,0.625313,2.151773,0.627991,2.04867,0.654771,1.94155,0.661466,1.744717,0.591838,1.652326,0.554346,1.558596,0.593177,1.463527,0.587821,1.367119,0.593177,1.281423,0.650754,1.19171,0.69628,1.095302,0.684229
ProvxAlpine-15-L,ISEM,Modern_Goat,4.60057,2.901075,4.63349,2.68298,5.435915,2.86404,5.411225,2.55953,6.086085,2.94634,6.234225,2.56776,6.56754,2.77351,4.70756,2.92988,4.802205,2.975145,4.90508,3.01218,5.00384,3.049215,5.106715,3.08625,5.20959,3.08625,5.29189,3.016295,5.36596,2.933995,5.49764,2.925765,5.575825,2.966915,5.641665,3.016295,5.715735,3.057445,5.798035,3.08625,5.88445,3.082135,5.96675,3.057445,6.028475,3.008065,6.14781,2.983375,6.21365,2.999835,6.27949,3.00395,6.34533,2.98749,6.40294,2.95457,6.456435,2.91342,6.505815,2.87227,6.555195,2.835235,6.555195,2.720015,6.53462,2.678865,6.49347,2.662405,6.448205,2.645945,6.40294,2.6336,6.36179,2.621255,6.32064,2.60068,6.275375,2.58422,6.14781,2.522495,6.07374,2.56776,5.99967,2.64183,5.905025,2.687095,5.806265,2.68298,5.70339,2.66652,5.600515,2.654175,5.501755,2.61714,5.328925,2.563645,5.24251,2.57599,5.156095,2.59245,5.06968,2.621255,4.983265,2.65006,4.900965,2.678865,4.810435,2.69121,4.72402,2.69121
ISEM_926Nb_R_T,Collection ISEM,Modern_Sheep,4.800432,3.771768,4.668552,3.266228,5.512584,3.367336,5.402684,3.09918,6.339032,3.226664,6.488496,2.98928,7.152292,3.068408,4.919124,3.806936,5.0554,3.8465,5.182884,3.903648,5.31916,3.930024,5.455436,3.894856,5.534564,3.784956,5.53896,3.644284,5.534564,3.503612,5.622484,3.459652,5.727988,3.578344,5.842284,3.688244,5.974164,3.771768,6.13242,3.78056,6.2643,3.701432,6.312656,3.551968,6.347824,3.398108,6.422556,3.31898,6.510476,3.402504,6.620376,3.455256,6.743464,3.459652,6.85776,3.411296,6.94568,3.327772,7.007224,3.222268,7.086352,3.138744,7.086352,3.024448,7.016016,3.002468,6.94568,3.01126,6.870948,3.015656,6.796216,2.998072,6.721484,2.980488,6.646752,2.976092,6.57202,2.980488,6.369804,2.92334,6.246716,2.90136,6.119232,2.90136,5.991748,2.905756,5.86866,2.905756,5.754364,2.958508,5.644464,3.024448,5.525772,3.072804,5.305972,3.094784,5.218052,3.072804,5.130132,3.072804,5.037816,3.090388,4.958688,3.134348,4.892748,3.195892,4.831204,3.257436,4.74768,3.288208
ISEM_926Nc_R_T,Collection ISEM,Modern_Sheep,4.649986,3.09418,4.658702,2.466628,5.508512,2.845774,5.53466,2.388184,6.36268,2.758614,6.441124,2.301024,7.330156,2.470986,4.785084,3.15955,4.907108,3.233636,5.029132,3.303364,5.16423,3.338228,5.303686,3.33387,5.408278,3.251068,5.46929,3.120328,5.504154,2.98523,5.613104,2.96344,5.717696,3.07239,5.83972,3.163908,5.979176,3.22492,6.131706,3.233636,6.262446,3.172624,6.336532,3.037526,6.349606,2.889354,6.480346,2.837058,6.611086,2.893712,6.741826,2.94165,6.88564,2.946008,7.01638,2.893712,7.120972,2.797836,7.203774,2.68017,7.32144,2.601726,7.247354,2.401258,7.14712,2.379468,7.051244,2.35332,6.95101,2.322814,6.850776,2.301024,6.750542,2.292308,6.650308,2.30974,6.545716,2.296666,6.332174,2.283592,6.23194,2.257444,6.127348,2.253086,6.027114,2.253086,5.922522,2.261802,5.81793,2.283592,5.717696,2.318456,5.626178,2.357678,5.421352,2.388184,5.325476,2.379468,5.2296,2.357678,5.129366,2.357678,5.03349,2.370752,4.941972,2.401258,4.846096,2.427406,4.758936,2.457912
ISEM_926Nf_L_T,Collection ISEM,Modern_Sheep,3.982548,3.209564,3.869121,2.491193,4.713522,2.852479,4.793341,2.499595,5.499109,2.85668,5.683953,2.558409,6.213279,2.713846,4.083372,3.163353,4.188397,3.222167,4.306025,3.247373,4.423653,3.268378,4.541281,3.264177,4.625301,3.175956,4.679914,3.070931,4.713522,2.957504,4.776537,2.949102,4.860557,3.037323,4.961381,3.10874,5.058004,3.184358,5.179833,3.201162,5.289059,3.159152,5.37728,3.075132,5.436094,2.965906,5.566325,2.919695,5.654546,2.974308,5.746968,3.003715,5.835189,2.957504,5.927611,2.911293,6.020033,2.865082,6.116656,2.831474,6.209078,2.789464,6.154465,2.692841,6.095651,2.676037,6.036837,2.650831,5.986425,2.613022,5.931812,2.583615,5.864596,2.579414,5.801581,2.579414,5.738566,2.575213,5.612536,2.461786,5.549521,2.377766,5.444496,2.373565,5.339471,2.411374,5.226044,2.428178,5.116818,2.428178,5.007592,2.449183,4.898366,2.486992,4.667311,2.461786,4.574889,2.402972,4.469864,2.419776,4.364839,2.461786,4.264015,2.507997,4.15899,2.558409,4.053965,2.600419,3.94894,2.566811
ISEM_926Ni_L_T,Collection ISEM,Modern_Sheep,4.064567,3.182269,4.004605,2.625479,4.908318,3.010949,4.912601,2.509838,5.662126,2.899591,5.786333,2.467008,6.411651,2.61263,4.180208,3.186552,4.287283,3.237948,4.394358,3.280778,4.514282,3.293627,4.629923,3.29791,4.741281,3.272212,4.83979,3.225099,4.88262,3.113741,5.015393,3.066628,5.09677,3.148005,5.186713,3.216533,5.298071,3.250797,5.409429,3.25508,5.503655,3.195118,5.576466,3.105175,5.615013,2.9981,5.786333,2.938138,5.889125,2.972402,5.9962,2.985251,6.094709,2.959553,6.184652,2.903874,6.270312,2.835346,6.360255,2.779667,6.441632,2.732554,6.33884,2.61263,6.270312,2.586932,6.201784,2.556951,6.133256,2.52697,6.064728,2.505555,5.991917,2.488423,5.919106,2.471291,5.846295,2.467008,5.687824,2.411329,5.593598,2.368499,5.495089,2.385631,5.400863,2.419895,5.298071,2.402763,5.195279,2.411329,5.101053,2.458442,5.01111,2.505555,4.801243,2.501272,4.694168,2.48414,4.587093,2.471291,4.475735,2.479857,4.36866,2.496989,4.291566,2.5698,4.214472,2.642611,4.107397,2.659743
ISEM_926Nj_L_T,Collection ISEM,Modern_Sheep,3.454297,2.947725,3.292718,2.375648,4.113714,2.585264,4.153017,2.240271,4.952178,2.593998,5.135592,2.340712,5.76444,2.624567,3.576573,2.952092,3.681381,3.01323,3.794923,3.0569,3.917199,3.065634,4.026374,3.017597,4.078778,2.912789,4.091879,2.79488,4.087512,2.672604,4.209788,2.676971,4.297128,2.790513,4.393202,2.890954,4.506744,2.973927,4.637754,3.01323,4.764397,2.965193,4.843003,2.847284,4.89104,2.716274,5.035151,2.655136,5.10939,2.742476,5.183629,2.825449,5.292804,2.847284,5.401979,2.829816,5.515521,2.803614,5.624696,2.768678,5.72077,2.711907,5.742605,2.537227,5.685834,2.480456,5.615962,2.441153,5.537356,2.419318,5.454383,2.40185,5.375777,2.388749,5.292804,2.375648,5.214198,2.35818,5.035151,2.27084,4.956545,2.179133,4.838636,2.161665,4.720727,2.152931,4.602818,2.131096,4.480542,2.135463,4.375734,2.1835,4.266559,2.22717,4.026374,2.22717,3.9303,2.196601,3.829859,2.1835,3.733785,2.1835,3.637711,2.218436,3.550371,2.266473,3.489233,2.345079,3.393159,2.375648
Lacaune-LcM1-R,ISEM,Modern_Sheep,3.739538,3.739538,3.688149,2.941032,4.470843,3.348191,4.561762,3.016139,5.229819,3.375862,5.435375,3.182165,6.012513,3.316567,3.842316,3.692102,3.945094,3.751397,4.055778,3.798833,4.170415,3.810692,4.285052,3.790927,4.360159,3.700008,4.411548,3.593277,4.451078,3.47864,4.510373,3.494452,4.589433,3.605136,4.692211,3.696055,4.806848,3.771162,4.94125,3.790927,5.067746,3.739538,5.150759,3.632807,5.221913,3.514217,5.277255,3.486546,5.372127,3.5577,5.474905,3.613042,5.589542,3.620948,5.696273,3.565606,5.799051,3.510264,5.862299,3.415392,5.972983,3.419345,5.961124,3.245413,5.901829,3.182165,5.870205,3.099152,5.81091,3.051716,5.735803,3.099152,5.664649,3.114964,5.589542,3.134729,5.514435,3.178212,5.352362,3.099152,5.281208,3.020092,5.182383,2.996374,5.075652,3.000327,4.968921,2.996374,4.86219,2.980562,4.755459,2.988468,4.652681,3.012186,4.443172,2.988468,4.340394,2.933126,4.237616,2.917314,4.122979,2.933126,4.012295,2.944985,3.905564,2.992421,3.822551,3.075434,3.739538,3.047763
